zip_code,metro,lat,lng,mf_permits_12mo,permit_growth_yoy_pct,data_source,as_of_date,source_url
94111,Bay Area,37.7117,-122.2613,305,-6.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94112,Bay Area,37.8873,-122.3034,306,-5.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94113,Bay Area,37.8948,-122.5314,355,-6.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94114,Bay Area,37.7382,-122.3844,297,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94115,Bay Area,37.6319,-122.3526,285,-7.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94116,Bay Area,37.7022,-122.4266,320,-5.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94117,Bay Area,37.645,-122.3776,304,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94118,Bay Area,37.7614,-122.3274,305,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94119,Bay Area,37.864,-122.4847,353,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94120,Bay Area,37.8643,-122.4794,293,-6.31,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94121,Bay Area,37.7922,-122.4425,273,-6.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94122,Bay Area,37.7784,-122.5458,329,-6.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94123,Bay Area,37.8375,-122.478,305,-7.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94124,Bay Area,37.8922,-122.2964,313,-6.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94125,Bay Area,37.7645,-122.2409,316,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94126,Bay Area,37.7961,-122.354,284,-6.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94127,Bay Area,37.902,-122.5564,265,-6.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94128,Bay Area,37.7055,-122.481,305,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94129,Bay Area,37.8004,-122.5673,331,-5.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94130,Bay Area,37.63,-122.2554,301,-6.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94131,Bay Area,37.7703,-122.4485,275,-6.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94132,Bay Area,37.7415,-122.4854,344,-5.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94133,Bay Area,37.675,-122.257,260,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94134,Bay Area,37.8135,-122.358,364,-7.51,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94135,Bay Area,37.6511,-122.5827,316,-6.01,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94136,Bay Area,37.7382,-122.2633,324,-6.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94137,Bay Area,37.6763,-122.4566,255,-7.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94138,Bay Area,37.8736,-122.5811,275,-6.01,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94139,Bay Area,37.7895,-122.586,334,-5.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94140,Bay Area,37.9139,-122.486,304,-5.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94141,Bay Area,37.8758,-122.3879,357,-5.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94142,Bay Area,37.6422,-122.3426,313,-5.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94143,Bay Area,37.8082,-122.5795,327,-6.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94144,Bay Area,37.8858,-122.281,325,-6.13,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
94145,Bay Area,37.6432,-122.5209,270,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78701,Austin,30.3382,-97.6172,726,-5.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78702,Austin,30.3313,-97.9187,773,-7.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78703,Austin,30.3588,-97.7992,730,-5.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78704,Austin,30.3485,-97.5735,668,-5.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78705,Austin,30.192,-97.6333,620,-7.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78706,Austin,30.2236,-97.5862,584,-6.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78707,Austin,30.1727,-97.7459,559,-7.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78708,Austin,30.3636,-97.907,772,-6.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78709,Austin,30.2667,-97.9021,781,-7.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78710,Austin,30.2586,-97.6572,643,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78711,Austin,30.253,-97.78,661,-5.92,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78712,Austin,30.1884,-97.7832,595,-7.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78713,Austin,30.2819,-97.9136,663,-6.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78714,Austin,30.3681,-97.8602,631,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78715,Austin,30.1509,-97.7203,761,-6.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78716,Austin,30.1242,-97.8795,578,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78717,Austin,30.2849,-97.85,799,-6.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78718,Austin,30.3486,-97.9174,595,-5.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78719,Austin,30.1984,-97.6438,559,-7.29,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78720,Austin,30.3247,-97.909,784,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78721,Austin,30.4068,-97.5869,714,-6.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78722,Austin,30.3546,-97.6028,720,-6.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78723,Austin,30.2531,-97.7371,593,-5.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78724,Austin,30.3978,-97.7357,787,-6.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78725,Austin,30.1486,-97.7035,635,-5.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78726,Austin,30.2222,-97.8281,731,-6.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78727,Austin,30.3423,-97.6881,711,-5.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78728,Austin,30.406,-97.6199,668,-6.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78729,Austin,30.2176,-97.822,717,-5.99,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78730,Austin,30.273,-97.8927,680,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78731,Austin,30.3084,-97.8457,698,-7.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78732,Austin,30.2595,-97.8916,621,-5.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78733,Austin,30.2881,-97.6756,780,-5.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78734,Austin,30.2303,-97.7673,782,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78735,Austin,30.254,-97.8311,780,-5.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78736,Austin,30.2918,-97.5715,787,-7.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78737,Austin,30.1935,-97.6166,650,-6.08,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78738,Austin,30.1819,-97.8828,591,-6.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78739,Austin,30.3529,-97.7689,586,-7.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
78740,Austin,30.1443,-97.9126,577,-6.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32201,Jacksonville,30.2629,-81.7066,274,-7.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32202,Jacksonville,30.3536,-81.713,257,-6.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32203,Jacksonville,30.2064,-81.5933,241,-6.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32204,Jacksonville,30.4018,-81.7388,264,-5.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32205,Jacksonville,30.4381,-81.6621,210,-6.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32206,Jacksonville,30.2515,-81.6968,256,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32207,Jacksonville,30.4142,-81.5678,249,-6.76,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32208,Jacksonville,30.3669,-81.4937,240,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32209,Jacksonville,30.4213,-81.665,265,-5.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32210,Jacksonville,30.2271,-81.7224,238,-5.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32211,Jacksonville,30.3834,-81.7213,271,-6.19,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32212,Jacksonville,30.3236,-81.7828,279,-5.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32213,Jacksonville,30.3573,-81.7082,211,-6.08,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32214,Jacksonville,30.4087,-81.4792,200,-6.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32215,Jacksonville,30.4052,-81.681,243,-6.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32216,Jacksonville,30.4745,-81.8128,241,-5.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32217,Jacksonville,30.4096,-81.7954,219,-6.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32218,Jacksonville,30.382,-81.6248,215,-6.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32219,Jacksonville,30.4004,-81.6533,215,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32220,Jacksonville,30.4471,-81.5603,229,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32221,Jacksonville,30.3411,-81.5136,201,-6.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32222,Jacksonville,30.4014,-81.521,226,-7.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32223,Jacksonville,30.2715,-81.7715,222,-6.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32224,Jacksonville,30.2841,-81.6254,200,-7.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32225,Jacksonville,30.405,-81.5688,272,-7.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32226,Jacksonville,30.2109,-81.812,214,-6.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32227,Jacksonville,30.2571,-81.7746,247,-7.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32228,Jacksonville,30.4455,-81.6666,271,-5.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32229,Jacksonville,30.2369,-81.8232,207,-6.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
32230,Jacksonville,30.1929,-81.8011,211,-7.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43201,Columbus,39.897,-82.8522,258,-5.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43202,Columbus,39.8117,-83.0635,327,-5.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43203,Columbus,40.0196,-82.836,287,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43204,Columbus,40.0713,-82.9791,249,-7.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43205,Columbus,39.9719,-82.9473,292,-6.51,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43206,Columbus,39.9328,-82.8808,289,-5.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43207,Columbus,39.8396,-83.0801,244,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43208,Columbus,39.9781,-83.1652,253,-6.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43209,Columbus,39.8779,-82.9828,330,-7.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43210,Columbus,39.8746,-83.1787,305,-6.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43211,Columbus,39.8289,-82.9277,291,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43212,Columbus,40.0568,-83.028,273,-5.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43213,Columbus,40.071,-83.1016,322,-6.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43214,Columbus,39.8448,-82.9857,291,-6.99,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43215,Columbus,39.9024,-82.8522,272,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43216,Columbus,40.0265,-82.8439,252,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43217,Columbus,39.9135,-83.0775,270,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43218,Columbus,40.0169,-83.0315,279,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43219,Columbus,39.8485,-82.8873,324,-6.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43220,Columbus,39.8452,-83.0673,280,-6.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43221,Columbus,39.9889,-82.939,285,-7.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43222,Columbus,39.9443,-83.0074,267,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43223,Columbus,40.0075,-82.9615,298,-6.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43224,Columbus,39.9804,-82.8342,266,-5.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43225,Columbus,39.8397,-82.8365,330,-6.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43226,Columbus,39.8909,-83.0486,247,-6.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43227,Columbus,40.0849,-83.0658,329,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43228,Columbus,39.9456,-82.8252,243,-5.99,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43229,Columbus,39.9931,-83.1476,326,-6.41,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43230,Columbus,39.8566,-83.1024,313,-6.07,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43231,Columbus,39.926,-83.0788,290,-6.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43232,Columbus,39.9156,-82.9289,307,-5.92,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43233,Columbus,40.0732,-83.1598,305,-6.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43234,Columbus,39.9025,-83.1296,299,-7.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43235,Columbus,40.0553,-83.0767,276,-5.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28201,Charlotte,35.114,-80.9609,552,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28202,Charlotte,35.2349,-80.7388,616,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28203,Charlotte,35.3304,-81.0086,555,-6.72,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28204,Charlotte,35.2807,-80.8843,515,-6.72,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28205,Charlotte,35.2993,-80.8051,460,-5.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28206,Charlotte,35.1703,-80.9353,506,-6.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28207,Charlotte,35.0789,-80.9889,500,-5.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28208,Charlotte,35.2953,-80.8903,552,-7.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28209,Charlotte,35.1328,-80.8814,479,-7.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28210,Charlotte,35.2871,-80.8476,483,-5.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28211,Charlotte,35.1844,-80.7765,580,-6.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28212,Charlotte,35.0849,-80.767,532,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28213,Charlotte,35.1226,-80.9349,521,-7.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28214,Charlotte,35.0786,-80.9486,623,-5.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28215,Charlotte,35.1748,-80.8935,450,-7.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28216,Charlotte,35.3338,-80.7734,599,-5.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28217,Charlotte,35.146,-80.7171,542,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28218,Charlotte,35.3371,-80.9789,586,-7.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28219,Charlotte,35.2189,-80.8338,572,-6.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28220,Charlotte,35.3229,-81.0049,559,-7.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28221,Charlotte,35.1368,-80.6844,592,-5.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28222,Charlotte,35.3012,-80.9534,560,-7.13,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28223,Charlotte,35.1556,-80.7174,456,-5.69,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28224,Charlotte,35.1506,-80.9397,572,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28225,Charlotte,35.0836,-80.702,531,-5.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28226,Charlotte,35.3561,-81.0101,509,-5.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28227,Charlotte,35.1523,-81.0029,579,-7.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28228,Charlotte,35.3138,-80.9725,620,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28229,Charlotte,35.1326,-80.6913,615,-6.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28230,Charlotte,35.1131,-80.7382,497,-5.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28231,Charlotte,35.2488,-80.91,465,-6.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28232,Charlotte,35.1105,-80.9699,586,-5.97,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28233,Charlotte,35.2,-80.9636,544,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28234,Charlotte,35.1898,-80.8272,549,-6.19,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28235,Charlotte,35.3317,-80.9685,531,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28236,Charlotte,35.132,-80.9687,555,-6.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28237,Charlotte,35.0896,-80.7634,485,-6.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28238,Charlotte,35.0773,-80.8534,575,-6.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28239,Charlotte,35.2769,-80.8749,486,-6.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28240,Charlotte,35.2606,-81.0069,478,-6.88,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46201,Indianapolis,39.818,-86.2891,205,-6.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46202,Indianapolis,39.7269,-86.2056,203,-5.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46203,Indianapolis,39.6224,-86.0448,179,-6.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46204,Indianapolis,39.7655,-86.087,200,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46205,Indianapolis,39.6699,-86.0599,175,-7.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46206,Indianapolis,39.9067,-86.0748,201,-6.97,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46207,Indianapolis,39.6444,-86.2115,223,-6.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46208,Indianapolis,39.6796,-86.0884,183,-7.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46209,Indianapolis,39.7959,-86.2879,207,-6.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46210,Indianapolis,39.7777,-86.026,167,-6.41,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46211,Indianapolis,39.7722,-86.1321,190,-6.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46212,Indianapolis,39.7517,-86.2824,208,-7.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46213,Indianapolis,39.6656,-86.1348,184,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46214,Indianapolis,39.7742,-86.0613,199,-5.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46215,Indianapolis,39.8959,-86.0608,222,-7.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46216,Indianapolis,39.8445,-86.27,199,-6.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46217,Indianapolis,39.7732,-86.0725,233,-7.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46218,Indianapolis,39.7687,-85.9884,194,-6.75,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46219,Indianapolis,39.6651,-86.1852,231,-5.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46220,Indianapolis,39.7833,-86.0479,181,-5.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46221,Indianapolis,39.773,-85.9968,231,-7.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46222,Indianapolis,39.6397,-86.2797,233,-7.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46223,Indianapolis,39.8894,-86.2675,178,-6.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46224,Indianapolis,39.7344,-86.0993,165,-5.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46225,Indianapolis,39.8196,-86.19,217,-7.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46226,Indianapolis,39.7708,-86.2166,208,-7.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46227,Indianapolis,39.8156,-86.3179,173,-7.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46228,Indianapolis,39.6766,-86.1958,171,-6.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46229,Indianapolis,39.8318,-86.2823,183,-5.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
46230,Indianapolis,39.9109,-86.2648,230,-5.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98101,Seattle,47.4979,-122.3808,400,-6.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98102,Seattle,47.5801,-122.2696,453,-7.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98103,Seattle,47.6485,-122.1809,431,-6.27,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98104,Seattle,47.7062,-122.5068,401,-5.69,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98105,Seattle,47.4843,-122.1605,442,-5.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98106,Seattle,47.7263,-122.1912,385,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98107,Seattle,47.659,-122.3495,490,-6.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98108,Seattle,47.6168,-122.4704,479,-5.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98109,Seattle,47.7366,-122.4055,487,-6.76,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98110,Seattle,47.6062,-122.2585,374,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98111,Seattle,47.4864,-122.2214,375,-7.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98112,Seattle,47.5813,-122.3599,475,-7.0,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98113,Seattle,47.7045,-122.3161,364,-7.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98114,Seattle,47.7105,-122.4683,364,-7.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98115,Seattle,47.4769,-122.3493,477,-7.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98116,Seattle,47.6752,-122.3707,443,-6.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98117,Seattle,47.5965,-122.2721,382,-6.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98118,Seattle,47.5301,-122.153,435,-7.01,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98119,Seattle,47.6787,-122.5039,424,-6.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98120,Seattle,47.503,-122.4108,442,-5.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98121,Seattle,47.6754,-122.3445,432,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98122,Seattle,47.5799,-122.1603,476,-5.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98123,Seattle,47.4899,-122.3389,412,-6.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98124,Seattle,47.5505,-122.3795,400,-6.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98125,Seattle,47.6061,-122.2312,483,-5.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98126,Seattle,47.6999,-122.3046,416,-7.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98127,Seattle,47.457,-122.3199,510,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98128,Seattle,47.4624,-122.4788,417,-7.33,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98129,Seattle,47.5938,-122.4359,484,-5.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98130,Seattle,47.6215,-122.4707,451,-7.41,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98131,Seattle,47.4666,-122.3512,476,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
98132,Seattle,47.6181,-122.245,487,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
